Serial,Source,commodity,date,sentence,polarity,subjectivity,Sentiment_Type
11073,Money Control,silver,16.08.2013,"Silver prices on MCX advanced. MCX Silver December contract was trading at Rs 51081 up Rs 3094, or 6.45 percent.",0.4,0.6,Positive
11086,Money Control,silver,14.08.2013,"MCX SILVERM November contract was trading at Rs 47550 up Rs 59, or 0.12 percent. The SILVERM rate touched an intraday high of Rs 47667 and an intraday low of Rs 47180.",0.08,0.42,Positive
11089,Money Control,silver,14.08.2013,"MCX SILVER December contract was trading at Rs 47242 down Rs 260, or 0.55 percent. The SILVER rate touched an intraday high of Rs 47512 and an intraday low of Rs 47242.",0.001481481,0.376296296,Positive
11097,Money Control,silver,13.08.2013,"Silvermic prices on MCX advanced. MCX Silvermic February contract was trading at Rs 48162 up Rs 664, or 1.40 percent.",0.4,0.6,Positive
11101,Money Control,silver,13.08.2013,"Silver prices on MCX gained. MCX Silver March contract was trading at Rs 48201 up Rs 2567, or 5.63 percent.",0,0,Neutral
11106,Money Control,silver,13.08.2013,"Silverm prices on MCX slipped. MCX Silverm November contract was trading at Rs 46518 down Rs 315, or 0.67 percent.",-0.155555556,0.288888889,Negative
11116,Money Control,silver,12.08.2013,"Silvermic prices on MCX gained. MCX Silvermic November contract was trading at Rs 44881 up Rs 1334, or 3.06 percent.",0,0,Neutral
11119,Money Control,silver,12.08.2013,Silver futures rally 3% to hit 2-month high,0.16,0.54,Positive
11120,Money Control,silver,12.08.2013,"Silverm prices on MCX gained. MCX Silverm November contract was trading at Rs 44635 up Rs 1082, or 2.48 percent.",0,0,Neutral
11126,Money Control,silver,12.08.2013,"Silver prices on MCX advanced. MCX Silver December contract was trading at Rs 44904 up Rs 1372, or 3.15 percent.",0.4,0.6,Positive
11137,Money Control,silver,08.08.2013,"Silvermic prices on MCX gained. MCX Silvermic November contract was trading at Rs 42480 up Rs 143, or 0.34 percent.",0,0,Neutral
11139,Money Control,silver,08.08.2013,Silver futures higher ahead of U.S. jobless claims report,0.25,0.5,Positive
11142,Money Control,silver,08.08.2013,"Silver prices on MCX gained. MCX Silver December contract was trading at Rs 42580 up Rs 259, or 0.61 percent.",0,0,Neutral
11150,Money Control,silver,07.08.2013,"Silverm prices on MCX slipped. MCX Silverm November contract was trading at Rs 41780 down Rs 601, or 1.42 percent.",-0.155555556,0.288888889,Negative
11154,Money Control,silver,07.08.2013,"Silvermic prices on MCX slipped. MCX Silvermic November contract was trading at Rs 42136 down Rs 248, or 0.59 percent.",-0.155555556,0.288888889,Negative
11163,Money Control,silver,06.08.2013,"Silverm prices on MCX gained. MCX Silverm November contract was trading at Rs 42709 up Rs 150, or 0.35 percent.",0,0,Neutral
11165,Money Control,silver,06.08.2013,"Silverm prices on MCX gained. MCX Silverm November contract was trading at Rs 42824 up Rs 265, or 0.62 percent.",0,0,Neutral
11166,Money Control,silver,06.08.2013,"Silvermic prices on MCX gained. MCX Silvermic February contract was trading at Rs 43504 up Rs 236, or 0.55 percent.",0,0,Neutral
11173,Money Control,silver,06.08.2013,"Silver prices on MCX were trading flat. MCX Silver December contract was trading at Rs 42509 down Rs 15, or 0.04 percent.",-0.090277778,0.206944444,Negative
11179,Money Control,silver,05.08.2013,"Silver prices on MCX were trading flat. MCX Silver December contract was trading at Rs 42694 down Rs 14, or 0.03 percent.",-0.090277778,0.206944444,Negative
11181,Money Control,silver,05.08.2013,"Silvermic prices on MCX were trading lower. MCX Silvermic November contract was trading at Rs 42660 down Rs 69, or 0.16 percent.",-0.155555556,0.288888889,Negative
11184,Money Control,silver,05.08.2013,"Silverm prices on MCX were trading flat. MCX Silverm November contract was trading at Rs 42735 up Rs 5, or 0.01 percent.",-0.025,0.125,Negative
11186,Money Control,silver,05.08.2013,"According to Sushil Finance, spot Silver prices are expected to trade on the positive note on the back of weakness in DX. Further, unsatisfactory Non-farm Payrolls data and Factory Orders data from US fade the expectation among the investors that the US Federal Reserve may start trimming bond buying programme soon.",0.031818182,0.361363636,Positive
11189,Money Control,silver,05.08.2013,"Silver prices on MCX trading with marginal gains. MCX Silver December contract was trading at Rs 42750 up Rs 42, or 0.10 percent.",0,0,Neutral
11196,Money Control,silver,02.08.2013,"Geojit Comtrade has come out with its report on metals and energy. According to the research firm, one can sell MCX Silver September around Rs 40900 levels with a stop loss above Rs 41500 for target of Rs 40000.",-0.1,0.25,Negative
11198,Money Control,silver,02.08.2013,"Silvermic prices on MCX declined. MCX Silvermic November contract was trading at Rs 41737 down Rs 484, or 1.15 percent.",-0.155555556,0.288888889,Negative
11201,Money Control,silver,02.08.2013,"Silverm prices on MCX were trading lower. MCX Silverm November contract was trading at Rs 41795 down Rs 430, or 1.02 percent.",-0.155555556,0.288888889,Negative
11207,Money Control,silver,02.08.2013,"Silver prices on MCX slipped. MCX Silver December contract was trading at Rs 41609 down Rs 581, or 1.38 percent.",-0.155555556,0.288888889,Negative
11214,Money Control,silver,01.08.2013,"Silverm prices on MCX were trading lower. MCX Silverm November contract was trading at Rs 42250 down Rs 84, or 0.20 percent.",-0.155555556,0.288888889,Negative
11216,Money Control,silver,01.08.2013,"Silvermic prices on MCX were trading lower. MCX Silvermic November contract was trading at Rs 42267 down Rs 76, or 0.18 percent.",-0.155555556,0.288888889,Negative
11217,Money Control,silver,01.08.2013,"Silverm prices on MCX slipped. MCX Silverm November contract was trading at Rs 42107 down Rs 227, or 0.54 percent.",-0.155555556,0.288888889,Negative
11222,Money Control,silver,01.08.2013,"Silver prices on MCX declined. MCX Silver December contract was trading at Rs 42180 down Rs 138, or 0.33 percent.",-0.155555556,0.288888889,Negative
11235,Money Control,silver,31.07.2013,"Silvermic prices on MCX advanced. MCX Silvermic November contract was trading at Rs 42890 up Rs 434, or 1.02 percent.",0.4,0.6,Positive
11237,Money Control,silver,31.07.2013,"Silverm prices on MCX gained. MCX Silverm November contract was trading at Rs 42910 up Rs 458, or 1.08 percent.",0,0,Neutral
11250,Money Control,silver,30.07.2013,"Silver prices on MCX were trading flat. MCX Silver December contract was trading at Rs 41921 down Rs 37, or 0.09 percent.",-0.090277778,0.206944444,Negative
11252,Money Control,silver,30.07.2013,"Silvermic prices on MCX were trading lower. MCX Silvermic November contract was trading at Rs 41850 down Rs 162, or 0.39 percent.",-0.155555556,0.288888889,Negative
11254,Money Control,silver,30.07.2013,"Silverm prices on MCX slipped. MCX Silverm November contract was trading at Rs 41774 down Rs 228, or 0.54 percent.",-0.155555556,0.288888889,Negative
11259,Money Control,silver,30.07.2013,"Silver prices on MCX were trading flat. MCX Silver December contract was trading at Rs 41936 down Rs 22, or 0.05 percent.",-0.090277778,0.206944444,Negative
11268,Money Control,silver,29.07.2013,"Silver prices on MCX gained. MCX Silver December contract was trading at Rs 42245 up Rs 372, or 0.89 percent.",0,0,Neutral
11272,Money Control,silver,29.07.2013,"Silverm prices on MCX were trading flat. MCX Silverm November contract was trading at Rs 41915 up Rs 5, or 0.01 percent.",-0.025,0.125,Negative
11276,Money Control,silver,29.07.2013,"Silvermic prices on MCX were trading lower. MCX Silvermic November contract was trading at Rs 41746 down Rs 158, or 0.38 percent.",-0.155555556,0.288888889,Negative
11281,Money Control,silver,29.07.2013,"Silver prices on MCX slipped. MCX Silver December contract was trading at Rs 41607 down Rs 266, or 0.64 percent.",-0.155555556,0.288888889,Negative
11287,Money Control,silver,26.07.2013,"Silvermic prices on MCX were trading lower. MCX Silvermic November contract was trading at Rs 41940 down Rs 344, or 0.81 percent.",-0.155555556,0.288888889,Negative
11288,Money Control,silver,26.07.2013,Silver prices on MCX fell around 1 percent. The gold rates slipped in major metros of India.,0.0625,0.5,Positive
11290,Money Control,silver,26.07.2013,"Silverm prices on MCX slipped. MCX Silverm November contract was trading at Rs 41980 down Rs 290, or 0.69 percent.",-0.155555556,0.288888889,Negative
11295,Money Control,silver,26.07.2013,"Silver prices on MCX were trading lower. MCX Silver December contract was trading at Rs 42126 down Rs 94, or 0.22 percent.",-0.155555556,0.288888889,Negative
11303,Money Control,silver,25.07.2013,"Silvermic prices on MCX slipped. MCX Silvermic November contract was trading at Rs 41634 down Rs 575, or 1.36 percent.",-0.155555556,0.288888889,Negative
11304,Money Control,silver,25.07.2013,"On Thursday the gold rates were trading mixed in major cities of India. In Mumbai market, spot silver 999 prices slipped by Rs 1110 at Rs 42220 per one kilogram, while in Chennai market, spot silver 999 prices gained by Rs 400 at Rs 42400 per one kilogram.",0.03125,0.375,Positive
11307,Money Control,silver,25.07.2013,"Silvermic prices on MCX were trading lower. MCX Silvermic November contract was trading at Rs 41986 down Rs 223, or 0.53 percent.",-0.155555556,0.288888889,Negative
11311,Money Control,silver,25.07.2013,"Silver prices on MCX were trading lower. MCX Silver December contract was trading at Rs 41894 down Rs 254, or 0.60 percent.",-0.155555556,0.288888889,Negative
11319,Money Control,silver,24.07.2013,"Silvermic prices on MCX declined. MCX Silvermic November contract was trading at Rs 42565 down Rs 118, or 0.28 percent.",-0.155555556,0.288888889,Negative
11321,Money Control,silver,24.07.2013,"The prices of silver were trading mixed in major metros of India. In Mumbai market, spot silver 999 prices gained by Rs 150 at Rs 43330 per one kilogram, while in Ahmedabad market, spot silver 999 prices slipped by Rs 200 at Rs 41915 per one kilogram.",0.03125,0.375,Positive
11323,Money Control,silver,24.07.2013,"Silverm prices on MCX were trading marginally lower. MCX Silverm November contract was trading at Rs 42620 down Rs 64, or 0.15 percent.",-0.155555556,0.288888889,Negative
11330,Money Control,silver,24.07.2013,"Silver prices on MCX were trading flat. MCX Silver December contract was trading at Rs 42655 up Rs 16, or 0.04 percent.",-0.025,0.125,Negative
11339,Money Control,silver,23.07.2013,"Silvermic prices on MCX declined. MCX Silvermic November contract was trading at Rs 42755 down Rs 258, or 0.60 percent.",-0.155555556,0.288888889,Negative
11342,Money Control,silver,23.07.2013,"The silver rates were trading higher in major cities of India. In Chennai market, spot silver 999 prices advanced by Rs 1100 at Rs 42400 per one kilogram.",0.2375,0.533333333,Positive
11344,Money Control,silver,23.07.2013,"Silverm prices on MCX declined. MCX Silverm November contract was trading at Rs 42809 down Rs 200, or 0.47 percent.",-0.155555556,0.288888889,Negative
11345,Money Control,silver,23.07.2013,Silver futures down 1% on profit taking after Monday's rally,-0.155555556,0.288888889,Negative
11351,Money Control,silver,23.07.2013,"Silver prices on MCX were trading lower. MCX Silver December contract was trading at Rs 42922 down Rs 58, or 0.13 percent.",-0.155555556,0.288888889,Negative
11360,Money Control,silver,22.07.2013,"Silvermic prices on MCX gained. MCX Silvermic November contract was trading at Rs 42032 up Rs 824, or 2 percent.",0,0,Neutral
11361,Money Control,silver,22.07.2013,"On Monday silver rates gained in major metros of India. In Mumbai market, spot silver 999 prices gained by Rs 660 at Rs 42170 per one kilogram.",0.0625,0.5,Positive
11364,Money Control,silver,22.07.2013,"Silverm prices on MCX gained. MCX Silverm November contract was trading at Rs 41949 up Rs 733, or 1.78 percent.",0,0,Neutral
11366,Money Control,silver,22.07.2013,"Fortune Financial Services has come out with its technical and fundamental outlook on bullion. According to the research firm, one can buy MCX Silver July contract near Rs 40100 with strict stop loss below Rs 30800 for target of Rs 41300 & Rs 41900.",-0.025,0.225,Negative
11372,Money Control,silver,22.07.2013,"Silver prices on MCX gained. MCX Silver December contract was trading at Rs 41982 up Rs 782, or 1.90 percent.",0,0,Neutral
11380,Money Control,silver,19.07.2013,"Silvermic prices on MCX were trading marginally lower. MCX Silvermic November contract was trading at Rs 41200 down Rs 124, or 0.30 percent.",-0.155555556,0.288888889,Negative
11381,Money Control,silver,19.07.2013,"On Friday the silver rates were trading higher in major cities of India. In Chennai market, spot silver 999 prices advanced by Rs 400 at Rs 40800 per one kilogram.",0.2375,0.533333333,Positive
11383,Money Control,silver,19.07.2013,"Silverm prices on MCX slipped. MCX Silverm November contract was trading at Rs 41166 down Rs 176, or 0.43 percent.",-0.155555556,0.288888889,Negative
11387,Money Control,silver,19.07.2013,"Silver prices on MCX were trading firm. MCX Silver December contract was trading at Rs 41451 up Rs 154, or 0.37 percent.",-0.2,0.4,Negative
11393,Money Control,silver,18.07.2013,"Geojit Comtrade has come out with its report on metals and energy. According to the research firm, one can sell MCX Silver September at around Rs 40400 levels with a stop loss above Rs 41000 for target of Rs 39200.",-0.1,0.25,Negative
11395,Money Control,silver,18.07.2013,"Silvermic prices on MCX were trading higher. MCX Silvermic November contract was trading at Rs 41187 up Rs 202, or 0.49 percent.",0.25,0.5,Positive
11397,Money Control,silver,18.07.2013,"On Thursday gold rates plunged on major cities of India. In Chennai market, spot silver 999 prices shed by Rs 1000 at Rs 40400 per one kilogram.",0.0625,0.5,Positive
11399,Money Control,silver,18.07.2013,"Silverm prices on MCX were trading firm. MCX Silverm November contract was trading at Rs 41067 up Rs 94, or 0.23 percent.",-0.2,0.4,Negative
11400,Money Control,silver,18.07.2013,Silver futures extend post-Bernanke losses to hit 1-week low,0,0.3,Neutral
11405,Money Control,silver,18.07.2013,"Silver prices on MCX were trading flat. MCX Silver December contract was trading at Rs 40960 up Rs 35, or 0.09 percent.",-0.025,0.125,Negative
