Serial,Source,Commodity,Date,Sentence,Polarity,Subjectivity,Sentiment_Type
5256,Money Control,gold,11.12.2015,Watch the interview of Kishore Narne of Motilal Oswal Commodity Broker with Latha Venkatesh and Sonia Shenoy on CNBC-TV18. He spoke about the current trend in commodities markets.,0,0.4,Neutral
5257,Money Control,gold,11.12.2015,A strong US nonfarm payrolls report last week cemented expectations of a rate hike at the Federal Reserve's policy meeting on December 15-16.,0.216666667,0.4,Positive
5259,Money Control,gold,11.12.2015,Gold prices fall in Asia as attention turns squarely on Fed,0,0,Neutral
5260,Money Control,gold,10.12.2015,"Gold inches down amid stronger dollar, ahead of next week's Fed meeting",-0.077777778,0.144444444,Negative
5263,Money Control,gold,10.12.2015,"Gold prices on MCX were trading lower on Thursday. MCX Gold April contract was trading at Rs 25550 down Rs 141, or 0.55 percent.",-0.155555556,0.288888889,Negative
5265,Money Control,gold,10.12.2015,"Goldpetal prices on MCX were trading lower on Thursday. MCX Goldpetal January contract was trading at Rs 2542 down Rs 9, or 0.35 percent.",-0.155555556,0.288888889,Negative
5266,Money Control,gold,10.12.2015,"Watch the interview of Rupa Mehta, CEO & MD, Smriti Commodities with Reema Tendulkar & Sonia Shenoy on CNBC-TV18. He spoke about the current trend in commodities markets.",0,0.4,Neutral
5267,Money Control,gold,10.12.2015,"According to Sushil Finance, expect gold prices to trade sideways ahead of US Fed‘s Dec 15-16 meeting.",0,0,Neutral
5268,Money Control,gold,10.12.2015,Gold dips in range-bound trade as looming Fed rate hike weighs,0,0,Neutral
5269,Money Control,gold,10.12.2015,Watch the interview of Himanshu Gupta of Karvy Comtrade with Ekta Batra and Nigel D'Souza on CNBC-TV18. He spoke about the current trend in commodities markets.,0,0.4,Neutral
5270,Money Control,gold,10.12.2015,Watch the interview of T Gnanasekar of Commtrendz Research & Fund Management with Latha Venkatesh and Sonia Shenoy on CNBC-TV18. He spoke about the current trend in commodities markets.,0,0.4,Neutral
5273,Money Control,gold,10.12.2015,"Spot gold was little changed at USD 1,073.31 an ounce by 0043 GMT, after closing down 0.1 percent in the previous session.",-0.169907407,0.318518519,Negative
5275,Money Control,gold,10.12.2015,Gold prices down in Asia as market more confident of Fed hike,0.281481481,0.540740741,Positive
5278,Money Control,gold,09.12.2015,Weaker dollar lifts gold prices,0,0,Neutral
5280,Money Control,gold,09.12.2015,"Goldguinea prices on MCX were trading higher on Wednesday. MCX Goldguinea January contract was trading at Rs 20494 up Rs 87, or 0.43 percent.",0.25,0.5,Positive
5282,Money Control,gold,09.12.2015,"Goldm prices on MCX were trading firm on Wednesday. MCX Goldm February contract was trading at Rs 25574 up Rs 36, or 0.14 percent.",-0.2,0.4,Negative
5284,Money Control,gold,09.12.2015,Watch the interview of Hitesh Jain of IIFL with Ekta Batra and Anuj Singhal on CNBC-TV18. He spoke about the current trend in commodities markets.,0,0.4,Neutral
5285,Money Control,gold,09.12.2015,"According to Sushil Finance, expect gold prices to trade negative on the back of expectations of US interest rate hike before year end.",-0.15,0.2,Negative
5287,Money Control,gold,09.12.2015,"Goldguinea prices on MCX were trading marginally higher on Wednesday. MCX Goldguinea January contract was trading at Rs 20444 up Rs 37, or 0.18 percent.",0.25,0.5,Positive
5288,Money Control,gold,09.12.2015,Watch the interview of Faiyaz Hudani of Kotak Commodity Services with Latha Venkatesh and Sonia Shenoy on CNBC-TV18. He spoke about the current trend in commodities markets.,0,0.4,Neutral
5289,Money Control,gold,09.12.2015,"Spot gold was little changed at USD 1,075.20 an ounce by 0042 GMT, after rising 0.4 percent on Tuesday as the dollar slid against a basket of major currencies. The metal is less than USD 30 away from a near-six-year low reached last week.",-0.058333333,0.286666667,Negative
5292,Money Control,gold,08.12.2015,"A drop to USD 1,000 would be gold's lowest since October 2009, and could potentially cause a spike in physical purchases in key consumers, India and China. It is currently trading around USD 1,070, a near-six-year low.",0,0.568571429,Neutral
5293,Money Control,gold,08.12.2015,Gold slips lower as markets look ahead to Fed meeting,0,0,Neutral
5294,Money Control,gold,08.12.2015,"Watch the interview of T Gnanasekar, Director, Commtrendz Research & Fund Management with Reema Tendulkar & Nigel D'Souza on CNBC-TV18. He spoke about the current trend in commodities markets.",0,0.4,Neutral
5295,Money Control,gold,08.12.2015,Watch the interview of Kunal Shah of Nirmal Bang Commodities with Ekta Batra and Anuj Singhal on CNBC-TV18. He spoke about the current trend in commodities markets.,0,0.4,Neutral
5296,Money Control,gold,08.12.2015,"Gold prices on MCX slipped on Tuesday. MCX Gold April contract was trading at Rs 25588 down Rs 71, or 0.28 percent.",-0.155555556,0.288888889,Negative
5298,Money Control,gold,08.12.2015,"Spot gold was little changed at USD 1,071.52 an ounce by 0009 GMT. It fell as much as 1.6 percent on Monday to hit a session low of USD 1,069.66.",0.004166667,0.333333333,Positive
5299,Money Control,gold,08.12.2015,Watch the interview of Naveen Mathur of Angel Commodities with Latha Venkatesh and Reema Tendulkar on CNBC-TV18. He spoke about the current trend in commodities markets.,0,0.4,Neutral
5302,Money Control,gold,07.12.2015,Gold falls from 3-week high as dollar strengthens,0.16,0.54,Positive
5306,Money Control,gold,07.12.2015,Gold little changed near 3-week high,0.024166667,0.48,Positive
5308,Money Control,gold,07.12.2015,Watch the interview of Faiyaz Hudani of Kotak Commodity Services with Reema Tendulkar & Nigel D'Souza on CNBC-TV18. He spoke about the current trend in commodities markets.,0,0.4,Neutral
5311,Money Control,gold,07.12.2015,"According o Angel Commodities MCX, gold prices are expected to trade lower today, ECB‘s decision to expand its bond buying programme by at least 360 billion euros will lead to a weaker Euro and stronger dollar exerting downside pressure on the yellow metal.",-0.133333333,0.266666667,Negative
5312,Money Control,gold,07.12.2015,"Goldm prices on MCX slipped on Monday. MCX Goldm February contract was trading at Rs 25704 down Rs 25, or 0.10 percent.",-0.155555556,0.288888889,Negative
5314,Money Control,gold,07.12.2015,Watch the interview of Kunal Shah of Nirmal Bang Commodities with Latha Venkatesh and Sonia Shenoy on CNBC-TV18. He spoke about the current trend in commodities markets.,0,0.4,Neutral
5316,Money Control,gold,07.12.2015,Gold prices down in Asia as investors more assured of Fed rate hike,0.172222222,0.394444444,Positive
5318,Money Control,gold,06.12.2015,Gold / Silver / Copper futures - weekly outlook: December 7 - 11,0,0,Neutral
5319,Money Control,gold,05.12.2015,"Globally, gold climbed to USD 1,086.30 an ounce, after touching a low of 1,045.40 on December 3, the lowest since 2010 in New York.",0.159090909,0.313636364,Positive
5320,Money Control,gold,04.12.2015,"Gold bounces off 6-year low, as U.S. job gains paves way for rate hike",0,0.3,Neutral
5322,Money Control,gold,04.12.2015,"Bullion traders said a firm global trend ahead of the US jobs data for November due for release later today, which could offer clues on US Fed policy action, led to the recovery in the precious metal prices.",0.045833333,0.3125,Positive
5324,Money Control,gold,04.12.2015,Goldpetal prices on MCX were trading flat on Friday. MCX Goldpetal January contract unchanged at Rs 2522.,-0.025,0.125,Negative
5327,Money Control,gold,04.12.2015,"Goldm prices on MCX were trading lower on Friday. MCX Goldm February contract was trading at Rs 25230 down Rs 46, or 0.18 percent.",-0.155555556,0.288888889,Negative
5328,Money Control,gold,04.12.2015,"Watch the interview of Himanshu Gupta, Senior Research Analyst at Karvy Comtrade with Reema Tendulkar & Nigel D'Souza on CNBC-TV18. He spoke about the current trend in commodities markets.",0,0.4,Neutral
5329,Money Control,gold,04.12.2015,"At the Multi Commodity Exchange, gold for delivery in December moved up by Rs 173, or 0.69 percent, to Rs 25,110 per 10 grams, with a business turnover of 952 lots.",0,0,Neutral
5330,Money Control,gold,04.12.2015,Watch the interview of Kishore Narne of Motilal Oswal Commodity Broker with Ekta Batra and Anuj Singhal on CNBC-TV18. He spoke about the current trend in commodities markets.,0,0.4,Neutral
5331,Money Control,gold,04.12.2015,Watch the interview of Kishore Narne of Motilal Oswal Commodity Broker with Latha Venkatesh and Sonia Shenoy on CNBC-TV18. He spoke about the current trend in commodities markets.,0,0.4,Neutral
5332,Money Control,gold,03.12.2015,Gold rallies as ECB spooks markets with modest increases to QE program,0.1,0.9,Positive
5335,Money Control,gold,03.12.2015,Gold turns higher as euro surges on no extra QE,0.125,0.3,Positive
5336,Money Control,gold,03.12.2015,"Globally, gold hit a near-six-year low, as the dollar soared after Federal Reserve Chair Janet Yellen hinted at a US rate hike later this month and investors nervously awaited the European Central Bank's policy decision later in the day.",0,0.091666667,Neutral
5338,Money Control,gold,03.12.2015,Gold slumps to 6-year low on December rate hike bets,0,0.3,Neutral
5341,Money Control,gold,03.12.2015,"Watch the interview of Ravindra Rao of Anand Rathi Commodities and Jonathan Barratt, Economist & CIO of Ayers Alliance with Ekta Batra and Anuj Singhal on CNBC-TV18. They spoke about the current trend in commodities markets.",0,0.4,Neutral
5344,Money Control,gold,03.12.2015,"Gold prices on MCX were trading lower on Thursday. MCX Gold April contract was trading at Rs 25160 down Rs 24, or 0.10 percent.",-0.155555556,0.288888889,Negative
5345,Money Control,gold,03.12.2015,Watch the interview of T Gnanasekar of CommTrendz Research & Fund Management with Latha Venkatesh and Sonia Shenoy on CNBC-TV18. He spoke about the current trend in commodities markets.,0,0.4,Neutral
5346,Money Control,gold,03.12.2015,"Spot gold fell 0.2 percent to USD 1,050.80 an ounce by 0047 GMT. It dipped to as low as USD 1,050.25 in the previous session, the lowest since February 2010.",-0.083333333,0.233333333,Negative
5348,Money Control,gold,02.12.2015,"Gold falls to six-year low amid hawkish Yellen remarks, strong jobs data",0.216666667,0.516666667,Positive
5351,Money Control,gold,02.12.2015,"Globally, gold retreated on early European trade, snapping two days of gains, as the dollar rose against the euro ahead of expected further stimulus from the European Central Bank on Thursday, and US payrolls data later in the week.",0.066666667,0.266666667,Positive
5352,Money Control,gold,02.12.2015,"Such a platform could provide transparency and establish a price benchmark in the market, though some in the industry said more changes were needed before such a plan might work.",0.166666667,0.5,Positive
5354,Money Control,gold,02.12.2015,"Goldm prices on MCX were trading higher on Wednesday. MCX Goldm February contract was trading at Rs 25322 up Rs 73, or 0.29 percent.",0.25,0.5,Positive
5355,Money Control,gold,02.12.2015,Watch the interview of Renisha Chainani of Edelweiss Financial Services with Reema Tendulkar & Nigel D'Souza on CNBC-TV18. He spoke about the current trend in commodities markets.,0,0.2,Neutral
5356,Money Control,gold,02.12.2015,"Gold firms above 6-year low ahead of U.S. data, Yellen comments",0,0.2,Neutral
5358,Money Control,gold,02.12.2015,"According o Angel Commodities MCX, gold prices are expected to trade lower today, ECB meeting and US payrolls data this week will be the crucial events that will decide further trajectory of gold prices in the near term. Besides, money managers are net shorts on gold to a record exerting downside pressure on the yellow metal.",0,0.383333333,Neutral
5359,Money Control,gold,02.12.2015,Watch the interview of Aurobinda Prasad Gayan of Kotak Commodities with Ekta Batra and Anuj Singhal on CNBC-TV18. He spoke about the current trend in commodities markets.,0,0.4,Neutral
5361,Money Control,gold,02.12.2015,"Gold prices on MCX were trading higher on Wednesday. MCX Gold April contract was trading at Rs 25488 up Rs 124, or 0.49 percent.",0.25,0.5,Positive
5363,Money Control,gold,02.12.2015,Gold prices mark out small gains in early Asia ahead of Fed officials,-0.075,0.35,Negative
5364,Money Control,gold,01.12.2015,"Gold pares gains amid weak global PMI, ahead of Yellen's comments",-0.1875,0.3125,Negative
5366,Money Control,gold,01.12.2015,Gold pushes higher after dismal U.S. ISM manufacturing data,0.25,0.5,Positive
5368,Money Control,gold,01.12.2015,"According to Sushil Finance, expect gold prices to trade negative on the expectations of US interest rate hike before year end.",-0.3,0.4,Negative
5370,Money Control,gold,01.12.2015,"Gold prices on MCX were trading higher on Tuesday. MCX Gold April contract was trading at Rs 25510 up Rs 204, or 0.81 percent.",0.25,0.5,Positive
5371,Money Control,gold,01.12.2015,Analysts attributed the rise in gold prices to a firming trend overseas as investors await speech from Federal Reserve Chair Janet Yellen and the November jobs report later this week for more clues on when the Fed will raise rates.,0.25,0.25,Positive
