Serial,Source,Commodity,Date,Sentence,Polarity,Subjectivity,Sentiment_Type
5056,Money Control,oil,11.01.2016,"US West Texas Intermediate (WTI) crude was down USD 1.55 at USD 31.61 per barrel by 11:35 am EDT (1635 GMT), having fallen to the lowest level since December 2003. Brent crude futures were down by USD 1.76 at USD 31.79 a barrel, after falling to the lowest level since April 2004",-0.427777778,0.644444444,Negative
5058,Money Control,oil,11.01.2016,Oil prices fall for 7th straight session amid China turmoil,0.2,0.4,Positive
5060,Money Control,oil,11.01.2016,Oil under fresh pressure as China stocks drop again,0.3,0.5,Positive
5064,Money Control,oil,11.01.2016,"US crude West Texas Intermediate (WTI) CLc1 dropped more than 2 percent in early Monday trading to a low of 32.43 per barrel before edging back to USD 32.51 by 0038 GMT (07:38 p.m. EST), still down 65 cents",-0.042592593,0.398148148,Negative
5065,Money Control,oil,11.01.2016,"The equity and currency turmoil in China that rippled through world markets during Russians' 10-day festive holiday pushed Brent crude futures to around USD 32 a barrel, down from USD 45 at the start of December and a step closer to the USD 20 price trough predicted by Goldman Sachs.",-0.427777778,0.644444444,Negative
5078,Money Control,oil,08.01.2016,"US crude West Texas Intermediate (WTI) was trading 63 cents higher at USD 33.90 a barrel after settling at USD 33.27 on Thursday. In the last session, it hit its lowest since late 2003 at USD 32.10.",-0.1875,0.541666667,Negative
5085,Money Control,oil,07.01.2016,"Oil prices have fallen by around 70 percent since mid-2014, hurting oil companies and governments that rely on crude revenue",-0.7,1,Negative
5087,Money Control,oil,07.01.2016,"A huge supply overhang and near-record output levels also continued to drag on oil prices, which have now shed 70 percent in value since the current downturn began in June 2014, causing pain to companies and governments that rely heavily on oil revenues.",0.025,0.467708333,Positive
5093,Money Control,oil,06.01.2016,WTI oil futures add to losses after bearish U.S. supply data,0,0,Neutral
5095,Money Control,oil,06.01.2016,Brent oil prices fall to fresh 11-year lows in risk-off trade,0.3,0.5,Positive
5098,Money Control,oil,06.01.2016,"A rift between Saudi Arabia and Iran over the Saudi execution of a Shi'ite cleric failed to boost prices this week, as it appeared to put an end to speculation that OPEC members could agree production cuts to lift prices.",-0.5,0.3,Negative
5099,Money Control,oil,06.01.2016,"Analysts have a plethora of reasons to support the consensus view that oil will remain low for the foreseeable future - the slowing Chinese and stagnant European economies, Saudi Arabia's reduced public subsidies, the impending resumption of Iranian exports, and the recent repeal of the US export ban, just to name a few.",-0.028571429,0.120238095,Negative
5101,Money Control,oil,05.01.2016,But analysts said that the impact of geopolitical risks in the Middle East on the oil market is being cushioned by the oversupply and higher output from oil producers in other parts of the world.,0.041666667,0.291666667,Positive
5104,Money Control,oil,05.01.2016,Oil slips as oversupply concerns outweigh Middle East tensions,0,0,Neutral
5108,Money Control,oil,05.01.2016,"Global oil benchmark Brent LCOc1 was up 22 cents at USD 37.44 a barrel by 0142 GMT, after hitting a three-week high of USD 38.99 on Monday as relations between Middle Eastern rivals Saudi Arabia and Iran deteriorated following Riyadh's execution of a prominent Shi'ite Muslim cleric.",0.132,0.328,Positive
5109,Money Control,oil,05.01.2016,Oil prices are higher Tuesday in Asian trade after a decline overnight as a slump in global and China equities offset early gains from geopolitical tensions in the Middle East that sparked concerns about supply disruptions.,0.07,0.16,Positive
5110,Money Control,oil,04.01.2016,"Saudi Arabia on Sunday cut diplomatic ties with Iran after the former's supreme leader Ayatollah Ali Khamenei said the Saudis would face ""divine revenge"" for its execution of prominent Shiite cleric Sheikh Nimr al-Nimr, one of 47 put to death over the weekend",0.25,0.5,Positive
5112,Money Control,oil,04.01.2016,Oil prices trim gains after jumping 3% on Saudi-Iran tensions,0,0,Neutral
5116,Money Control,oil,04.01.2016,"Saudi Foreign Minister Adel al-Jubeir said Iranian diplomats had 48 hours to leave the kingdom and Iranës supreme leader said Saudi Arabia would face 
‚Äúquick consequences‚Äù for executing the cleric.",-0.125,0.125,Negative
5119,Money Control,oil,03.01.2016,Crude oil futures - weekly outlook: January 4 - 8,-0.7,1,Negative
5123,Money Control,oil,01.01.2016,"The Department of Energy's weekly report released yesterday showed that commercial crude oil supplies were up 0.3 percent last week, but gasoline inventories and domestic crude production were both down.",-0.259259259,0.409259259,Negative
5125,Money Control,oil,31.12.2015,"WTI oil futures set for yearly loss of 31%, Brent down 36% in 2015",-0.155555556,0.288888889,Negative
5129,Money Control,oil,31.12.2015,"As it turned out, the traders were correct and oil prices fell by another third this year. Analysts have now forecast a pick-up in prices over 2016, while traders built short positions on US oil futures to a record in early December.",0.033333333,0.2,Positive
5132,Money Control,oil,31.12.2015,"Crude inventories in the United States, the world's largest petroleum producer, rose 2.6 million barrels last week, the US Energy Information Administration said. Analysts polled by Reuters had expected a draw of 2.5 million barrels.",-0.05,0.604166667,Negative
5133,Money Control,oil,31.12.2015,"The relentless decline in oil hit currencies of commodity-rich countries including the Russian rouble, Canadian dollar, Norwegian crown, Brazilian real and Mexican peso.",0.05,0.075,Positive
5134,Money Control,oil,30.12.2015,WTI oil futures add to losses as U.S. stockpiles rise last week,0,0.066666667,Neutral
5138,Money Control,oil,30.12.2015,"US WTI and Brent crude oil prices were down more 1 percent at about USD 37 a barrel in Asian trade on Wednesday, after rallying about 3 percent in the prior US and European sessions on hopes that a cooling in winter temperatures would spur demand for heating fuel.",-0.059259259,0.298148148,Negative
5140,Money Control,oil,30.12.2015,"Crude prices have plunged by two-thirds since mid-2014 as soaring output from the Organization of the Petroleum Exporting Countries, Russia and the United States led to a global surplus of between half a million and 2 million barrels per day.",-0.288888889,0.388888889,Negative
5145,Money Control,oil,29.12.2015,"Front-month US West Texas Intermediate (WTI) futures were trading at USD 36.83 per barrel at 0334 GMT, similar to Monday's close after a more than 3 percent fall.",0.25,0.45,Positive
5147,Money Control,oil,29.12.2015,"The international benchmark Brent LCOc1 was at USD 36.59 per barrel, down 3 cents from their last close and less than a dollar away from 11-year lows reached earlier in December.",-0.064444444,0.184444444,Negative
5149,Money Control,oil,28.12.2015,"US crude was trading below global benchmark Brent, having earlier in December risen to a premium for the first time in about a year following the lifting of a 40-year-old ban on most US crude exports.",-0.092857143,0.49047619,Negative
5150,Money Control,oil,28.12.2015,Oil prices fall below $37 in post-Christmas trade,0,0,Neutral
5154,Money Control,oil,28.12.2015,"""The oil market is over supplied, doesn't look great in the short run, but there is still a recovery story for the second half,"" said Dominic Schnider, UBS Wealth Management's head of commodity and Asia-Pacific forex.",0.158333333,0.304166667,Positive
5157,Money Control,oil,28.12.2015,"RBC Capital Markets' Global Head of Commodity Strategy Helima Croft outlined three potential scenarios for WTI crude on CNBC's ""Fast Money"" for the new year. The most bullish situation would be seeing more than a million barrels of oil pulled off the market and prices averaging in the USD 60 dollar range.",0.090909091,0.579220779,Positive
5159,Money Control,oil,28.12.2015,"Brent was down 18 cents at USD 17.71 a barrel, meaning that US crude defended a premium it gained over the globally traded benchmark last week.",-0.213888889,0.338888889,Negative
5160,Money Control,oil,27.12.2015,Crude oil futures - weekly outlook: December 28 - January 1,-0.7,1,Negative
5164,Money Control,oil,24.12.2015,"Oil edges higher, adding to this week's sizable gains",0.25,0.5,Positive
5165,Money Control,oil,24.12.2015,The report also showed US oil imports fell about 13 per cent from the prior week. Other aspects of the report were less favourable towards addressing a supply glut that has badly hit oil prices over the last year.,-0.198333333,0.235,Negative
5168,Money Control,oil,23.12.2015,"US crude futures traded above benchmark Brent prices, a pattern rarely seen over the last five years.",-0.1,0.516666667,Negative
5170,Money Control,oil,23.12.2015,WTI oil rises to 1-week high ahead of weekly supply report,0.16,0.54,Positive
5174,Money Control,oil,23.12.2015,"West Texas Intermediate for February delivery was up 20 cents at USD 36.34, while Brent for February stood at USD 36.36, 25 cents above its ending price in London. WTI had risen to as much as USD 36.56, Bloomberg News reported.",0.1,0.15,Positive
5177,Money Control,oil,22.12.2015,"In an interview to CNBC-TV18's Ronojoy Banerjee, Fatih Birol Executive Director, IEA shared his views on the road ahead for crude oil.",-0.7,1,Negative
5179,Money Control,oil,22.12.2015,"Crude oil prices have plunged over the course of the past one and a half years, falling from a peak of about USD 120 per barrel in June last year to below USD 35 yesterday.",-0.279166667,0.370833333,Negative
5181,Money Control,oil,22.12.2015,"Crude oil production at 3.04 million tonnes (MT) in November was 3.3 percent lower than 3.15 MT output in the same month a year ago, according to a data released by Ministry of Petroleum and Natural Gas today.",-0.2,0.508333333,Negative
5187,Money Control,oil,21.12.2015,Crude prices continued to slide as an ongoing supply glut showed no sign of easing but Kunal Shah of Nirmal Bang Securities believes that the worst has been factored in already and so one could see a temporary pullback.,-0.85,1,Negative
5188,Money Control,oil,21.12.2015,Brent oil tanks to 11-year low on oversupply woes,0,0.3,Neutral
5196,Money Control,oil,20.12.2015,Crude oil futures - weekly outlook: December 21 - 25,-0.7,1,Negative
5197,Money Control,oil,18.12.2015,"Brent though is set to post losses for the third straight year, the first time it has happed since 1980s. Nymex too is set to post losses for the second straight year, for the first time since 1998",0.15,0.244444444,Positive
5200,Money Control,oil,18.12.2015,US crude's West Texas Intermediate (WTI) futures CLc1 were down 18 cents at USD 34.77 a barrel by 0104 GMT (8.04 am EDT). The contract fell 1.6 percent to USD 34.95 a barrel on Thursday.,-0.427777778,0.644444444,Negative
5205,Money Control,oil,17.12.2015,"The United States currently generates about 9.2 million barrels of oil a day, about half of which is shale production. But the US also imported about 7 million barrels a day this year, so with the world awash in crude, there is not likely to be much demand for US exports.",-0.133333333,0.553333333,Negative
5206,Money Control,oil,17.12.2015,"Oil falls back towards 7-year lows on global supply glut, rising dollar",0,0,Neutral
